epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2824.01,1.787,0.86005,0.87915,0.93873,0.38833,0.66084,0.39102,1.58232,0.83375,0.87696,0.00107593,0.00107593,0.00107593
187,2839.43,1.84241,0.8858,0.8845,0.93337,0.3862,0.6577,0.39194,1.57678,0.83829,0.87732,0.00107093,0.00107093,0.00107093
188,2854.95,1.79113,0.86137,0.87954,0.93574,0.38712,0.65875,0.38714,1.58149,0.83955,0.88037,0.00106593,0.00106593,0.00106593
189,2869.91,1.75587,0.85967,0.88473,0.93613,0.38794,0.6607,0.39351,1.57341,0.83417,0.88115,0.00106094,0.00106094,0.00106094
190,2884.98,1.76969,0.85935,0.88282,0.93828,0.38842,0.66135,0.3949,1.56338,0.82987,0.87966,0.00105595,0.00105595,0.00105595
191,2900.5,1.77103,0.8611,0.88796,0.93545,0.38816,0.66019,0.39505,1.55773,0.83076,0.87852,0.00105095,0.00105095,0.00105095
192,2916.08,1.74852,0.85193,0.88045,0.93423,0.3874,0.65904,0.39154,1.58385,0.83391,0.87953,0.00104595,0.00104595,0.00104595
193,2931.31,1.76638,0.85901,0.88732,0.93601,0.38733,0.65941,0.3941,1.56337,0.83628,0.87814,0.00104096,0.00104096,0.00104096
194,2946.5,1.74736,0.85711,0.87673,0.94279,0.38966,0.66374,0.39822,1.55699,0.8188,0.87638,0.00103597,0.00103597,0.00103597
195,2961.38,1.76071,0.85426,0.88333,0.94094,0.38902,0.66204,0.39641,1.57329,0.82637,0.87941,0.00103097,0.00103097,0.00103097
196,2976.22,1.74926,0.85557,0.88558,0.93824,0.38864,0.66092,0.39415,1.56707,0.83357,0.88057,0.00102597,0.00102597,0.00102597
197,2991.33,1.77223,0.86031,0.88089,0.9361,0.38694,0.65846,0.39638,1.55509,0.83726,0.87711,0.00102098,0.00102098,0.00102098
198,3006.9,1.76262,0.85882,0.88173,0.93836,0.3886,0.66056,0.39558,1.5621,0.82687,0.87592,0.00101599,0.00101599,0.00101599
199,3022.45,1.73383,0.84984,0.8729,0.9404,0.38961,0.66293,0.39695,1.56249,0.82657,0.87546,0.00101099,0.00101099,0.00101099
200,3037.95,1.76605,0.85276,0.87551,0.93597,0.3879,0.65948,0.39855,1.54168,0.8272,0.87365,0.00100599,0.00100599,0.00100599
201,3053.14,1.75478,0.85272,0.88426,0.93724,0.38774,0.65964,0.3937,1.56341,0.83332,0.87742,0.001001,0.001001,0.001001
202,3068.54,1.76001,0.85434,0.88172,0.93813,0.38708,0.6598,0.39192,1.57443,0.83733,0.87921,0.000996005,0.000996005,0.000996005
203,3084.33,1.79644,0.86032,0.88074,0.93994,0.38862,0.66197,0.39594,1.55284,0.82568,0.8768,0.00099101,0.00099101,0.00099101
204,3099.48,1.74087,0.85313,0.88134,0.94327,0.38959,0.66349,0.39516,1.55436,0.82265,0.87633,0.000986015,0.000986015,0.000986015
205,3114.96,1.76589,0.8552,0.88014,0.93982,0.38891,0.6617,0.39648,1.55722,0.82826,0.87714,0.00098102,0.00098102,0.00098102
206,3130.01,1.73478,0.85356,0.88008,0.9415,0.38939,0.66225,0.39412,1.56113,0.82946,0.87857,0.000976025,0.000976025,0.000976025
207,3145.39,1.74064,0.85372,0.87919,0.93928,0.38843,0.66083,0.39887,1.54199,0.8297,0.87595,0.00097103,0.00097103,0.00097103
208,3160.27,1.74218,0.8602,0.88239,0.93897,0.38893,0.66102,0.3944,1.56111,0.82777,0.87745,0.000966035,0.000966035,0.000966035
209,3175.32,1.74678,0.85209,0.88118,0.93814,0.38907,0.66134,0.39835,1.54159,0.82648,0.87527,0.00096104,0.00096104,0.00096104
210,3190.73,1.74086,0.85727,0.88313,0.9434,0.38933,0.66348,0.40048,1.5555,0.81883,0.87681,0.000956045,0.000956045,0.000956045
211,3205.72,1.74691,0.85144,0.87805,0.94263,0.38954,0.66338,0.40023,1.54592,0.82661,0.87491,0.00095105,0.00095105,0.00095105
212,3220.79,1.76053,0.85159,0.87607,0.93891,0.38907,0.66111,0.39096,1.57039,0.83629,0.87804,0.000946055,0.000946055,0.000946055
213,3236.53,1.75955,0.84698,0.8723,0.9387,0.38883,0.66069,0.39497,1.55248,0.83598,0.87742,0.00094106,0.00094106,0.00094106
214,3251.93,1.75312,0.85331,0.88237,0.94334,0.39066,0.66456,0.39944,1.55467,0.81871,0.87587,0.000936065,0.000936065,0.000936065
215,3267.27,1.76425,0.85982,0.87666,0.93866,0.38851,0.66069,0.3944,1.55015,0.83113,0.87645,0.00093107,0.00093107,0.00093107
216,3281.99,1.74777,0.84958,0.87494,0.94079,0.38952,0.66277,0.40163,1.53851,0.82656,0.87458,0.000926075,0.000926075,0.000926075
217,3296.74,1.74641,0.85411,0.88139,0.94246,0.39021,0.66421,0.39763,1.57158,0.82028,0.87592,0.00092108,0.00092108,0.00092108
218,3312.13,1.77622,0.84982,0.87856,0.93801,0.38835,0.66084,0.38981,1.59301,0.83512,0.87891,0.000916085,0.000916085,0.000916085
219,3327.34,1.75195,0.83937,0.87702,0.94032,0.38943,0.66262,0.40095,1.53179,0.82188,0.87377,0.00091109,0.00091109,0.00091109
220,3342.15,1.72242,0.84892,0.8795,0.93838,0.38918,0.66187,0.39867,1.54112,0.82248,0.87502,0.000906095,0.000906095,0.000906095
221,3357.32,1.72339,0.84465,0.87799,0.94069,0.38992,0.66387,0.40288,1.53626,0.81822,0.87417,0.0009011,0.0009011,0.0009011
222,3371.96,1.71338,0.84849,0.88086,0.94001,0.38883,0.66197,0.40153,1.53962,0.82745,0.87581,0.000896105,0.000896105,0.000896105
223,3387.74,1.75,0.8512,0.87844,0.94007,0.38838,0.66147,0.39753,1.54158,0.82953,0.87605,0.00089111,0.00089111,0.00089111
224,3403.15,1.72482,0.84209,0.87525,0.94084,0.3891,0.66225,0.40039,1.54326,0.83078,0.87514,0.000886115,0.000886115,0.000886115
225,3418.88,1.73986,0.83803,0.87161,0.94386,0.38977,0.66367,0.40358,1.52726,0.81637,0.87388,0.00088112,0.00088112,0.00088112
226,3433.83,1.73963,0.84562,0.87382,0.94002,0.38978,0.6627,0.39968,1.53832,0.82447,0.8738,0.000876125,0.000876125,0.000876125
227,3449.34,1.75479,0.85881,0.88198,0.93812,0.38807,0.66011,0.39938,1.53805,0.8242,0.87303,0.00087113,0.00087113,0.00087113
228,3464.55,1.731,0.84713,0.878,0.94501,0.39038,0.66538,0.4009,1.54831,0.81411,0.87301,0.000866135,0.000866135,0.000866135
229,3480.06,1.74166,0.84665,0.87686,0.94127,0.38933,0.66163,0.3895,1.57303,0.82542,0.87652,0.00086114,0.00086114,0.00086114
230,3495.21,1.71844,0.84701,0.87608,0.9413,0.3898,0.66257,0.39965,1.53528,0.822,0.87287,0.000856145,0.000856145,0.000856145
231,3510.67,1.72135,0.83842,0.87145,0.94086,0.38899,0.66172,0.40381,1.53251,0.82513,0.87324,0.00085115,0.00085115,0.00085115
232,3526.71,1.73553,0.84899,0.88239,0.94517,0.3903,0.6643,0.40307,1.53052,0.82352,0.87387,0.000846155,0.000846155,0.000846155
233,3542.22,1.72315,0.84606,0.87176,0.94508,0.39073,0.66514,0.40029,1.55943,0.81902,0.87434,0.00084116,0.00084116,0.00084116
234,3557.59,1.75026,0.85053,0.8696,0.94325,0.38977,0.66328,0.40259,1.53174,0.82059,0.8735,0.000836165,0.000836165,0.000836165
235,3572.82,1.71003,0.83971,0.87928,0.94436,0.39059,0.66478,0.40384,1.52919,0.81624,0.87378,0.00083117,0.00083117,0.00083117
236,3587.95,1.75738,0.84863,0.87284,0.94222,0.38948,0.66297,0.40217,1.52769,0.82391,0.8733,0.000826175,0.000826175,0.000826175
237,3602.94,1.72639,0.85175,0.88277,0.94018,0.38892,0.6617,0.40156,1.52281,0.82576,0.8739,0.00082118,0.00082118,0.00082118
238,3618.29,1.7331,0.84426,0.87316,0.93904,0.38817,0.66039,0.40044,1.54095,0.82485,0.87506,0.000816185,0.000816185,0.000816185
239,3633.37,1.71126,0.83562,0.87025,0.94561,0.39034,0.66471,0.40342,1.52954,0.81856,0.87343,0.00081119,0.00081119,0.00081119
240,3648.41,1.70847,0.83751,0.87115,0.94395,0.38965,0.66281,0.39806,1.54727,0.82062,0.87565,0.000806195,0.000806195,0.000806195
241,3664.01,1.72571,0.84018,0.87102,0.94793,0.39114,0.66589,0.40599,1.51591,0.81263,0.87142,0.0008012,0.0008012,0.0008012
242,3679.31,1.70366,0.83981,0.87873,0.94908,0.39128,0.66612,0.40532,1.51903,0.81518,0.87141,0.000796205,0.000796205,0.000796205
243,3694.9,1.70499,0.83525,0.8712,0.94523,0.39072,0.66521,0.40723,1.51558,0.81357,0.87286,0.00079121,0.00079121,0.00079121
244,3710.01,1.73662,0.83992,0.872,0.94669,0.39159,0.66654,0.4039,1.53736,0.8085,0.87176,0.000786215,0.000786215,0.000786215
245,3724.44,1.7054,0.84604,0.87557,0.94396,0.391,0.66549,0.40608,1.51248,0.81615,0.87134,0.00078122,0.00078122,0.00078122
246,3739.47,1.70349,0.83812,0.87455,0.94234,0.38995,0.66367,0.40376,1.52613,0.81727,0.87236,0.000776225,0.000776225,0.000776225
247,3754.44,1.73338,0.84389,0.87856,0.94646,0.39125,0.66622,0.40685,1.51856,0.80825,0.87073,0.00077123,0.00077123,0.00077123
248,3769.6,1.7194,0.85154,0.88318,0.9462,0.39075,0.66543,0.40354,1.52578,0.81805,0.87199,0.000766235,0.000766235,0.000766235
249,3784.92,1.72236,0.83919,0.87363,0.94317,0.38988,0.66309,0.403,1.52427,0.82061,0.87304,0.00076124,0.00076124,0.00076124
250,3800.73,1.76186,0.8532,0.87856,0.94793,0.39065,0.6653,0.40559,1.52424,0.81212,0.87066,0.000756245,0.000756245,0.000756245
251,3815.13,1.67647,0.83615,0.87663,0.94583,0.39042,0.66478,0.40574,1.51623,0.81069,0.87201,0.00075125,0.00075125,0.00075125
252,3830.51,1.69569,0.83973,0.87539,0.94427,0.38983,0.66392,0.40124,1.53166,0.81628,0.8738,0.000746255,0.000746255,0.000746255
253,3844.92,1.69413,0.84323,0.8782,0.94668,0.39079,0.66536,0.40329,1.51636,0.81531,0.87243,0.00074126,0.00074126,0.00074126
254,3860.02,1.70915,0.83688,0.87614,0.94627,0.39028,0.66429,0.40502,1.52169,0.80837,0.87316,0.000736265,0.000736265,0.000736265
255,3875.11,1.68732,0.83993,0.8768,0.94691,0.39087,0.66505,0.40411,1.51832,0.8159,0.87197,0.00073127,0.00073127,0.00073127
256,3889.94,1.69323,0.84066,0.87189,0.94781,0.39057,0.66536,0.40729,1.50236,0.81127,0.87008,0.000726275,0.000726275,0.000726275
257,3905.31,1.70266,0.84525,0.88046,0.94663,0.39116,0.66593,0.40604,1.51531,0.81221,0.86993,0.00072128,0.00072128,0.00072128
258,3920.85,1.70495,0.83691,0.8726,0.94727,0.39125,0.66591,0.40801,1.50558,0.80872,0.8688,0.000716285,0.000716285,0.000716285
259,3936.26,1.69742,0.83861,0.87097,0.94454,0.39001,0.66347,0.39743,1.54744,0.81833,0.87292,0.00071129,0.00071129,0.00071129
260,3951.66,1.72307,0.83328,0.87203,0.94672,0.39101,0.66547,0.4061,1.50219,0.81563,0.86935,0.000706295,0.000706295,0.000706295
261,3966.8,1.67313,0.82875,0.87066,0.94752,0.39029,0.66503,0.40675,1.50601,0.81165,0.87032,0.0007013,0.0007013,0.0007013
262,3981.79,1.68285,0.8357,0.87747,0.94795,0.39106,0.66667,0.40715,1.50845,0.80842,0.87164,0.000696305,0.000696305,0.000696305
263,3997.52,1.69559,0.8381,0.87427,0.94693,0.39119,0.66628,0.40859,1.51801,0.81296,0.87198,0.00069131,0.00069131,0.00069131
264,4012.4,1.67542,0.83215,0.87042,0.94847,0.39078,0.66546,0.40362,1.51958,0.81093,0.87172,0.000686315,0.000686315,0.000686315
265,4027.59,1.70919,0.83203,0.86626,0.94549,0.39055,0.66515,0.40458,1.51404,0.81387,0.86981,0.00068132,0.00068132,0.00068132
266,4042.81,1.68306,0.83356,0.86831,0.94876,0.39172,0.66722,0.40661,1.50485,0.81007,0.86859,0.000676325,0.000676325,0.000676325
267,4057.92,1.68642,0.83062,0.8727,0.9478,0.39168,0.66694,0.40923,1.50246,0.80836,0.87,0.00067133,0.00067133,0.00067133
268,4073.34,1.7048,0.83315,0.87034,0.94566,0.39143,0.66663,0.4083,1.50205,0.81142,0.87019,0.000666335,0.000666335,0.000666335
269,4088.08,1.69448,0.8338,0.87076,0.94435,0.3906,0.66548,0.40834,1.49757,0.81489,0.87112,0.00066134,0.00066134,0.00066134
270,4103.17,1.72687,0.835,0.87226,0.94425,0.3905,0.66506,0.40497,1.52022,0.81346,0.87279,0.000656345,0.000656345,0.000656345
271,4118.83,1.69664,0.83494,0.8726,0.94728,0.39092,0.66551,0.40778,1.50066,0.81155,0.87063,0.00065135,0.00065135,0.00065135
272,4134.13,1.6876,0.82715,0.86392,0.94815,0.39105,0.66596,0.40918,1.49459,0.80705,0.86921,0.000646355,0.000646355,0.000646355
273,4148.82,1.67084,0.8309,0.87037,0.94571,0.39101,0.66559,0.40926,1.49792,0.80622,0.869,0.00064136,0.00064136,0.00064136
274,4163.99,1.68687,0.83278,0.8693,0.94727,0.39149,0.66656,0.41069,1.49688,0.80755,0.86838,0.000636365,0.000636365,0.000636365
275,4179.41,1.69757,0.83467,0.86911,0.94786,0.39107,0.66627,0.4072,1.51,0.81038,0.86965,0.00063137,0.00063137,0.00063137
276,4194.63,1.69165,0.83095,0.87337,0.95068,0.39186,0.66742,0.40666,1.50935,0.8081,0.87038,0.000626375,0.000626375,0.000626375
277,4209.55,1.67514,0.82322,0.86667,0.9504,0.39151,0.66718,0.41048,1.49677,0.80728,0.86873,0.00062138,0.00062138,0.00062138
278,4224.78,1.70614,0.83749,0.87213,0.94739,0.39083,0.66566,0.40613,1.50577,0.81145,0.86972,0.000616385,0.000616385,0.000616385
279,4240.25,1.68168,0.82948,0.87217,0.94762,0.391,0.66553,0.40835,1.49748,0.81107,0.86966,0.00061139,0.00061139,0.00061139
280,4255.28,1.67264,0.82772,0.87013,0.94622,0.39149,0.66639,0.40979,1.49851,0.80785,0.87008,0.000606395,0.000606395,0.000606395
281,4270.61,1.68345,0.82543,0.86819,0.9476,0.39169,0.66743,0.41229,1.49417,0.8085,0.87178,0.0006014,0.0006014,0.0006014
282,4285.9,1.70817,0.83317,0.87034,0.94859,0.3915,0.66694,0.40726,1.50414,0.80951,0.87002,0.000596405,0.000596405,0.000596405
283,4300.9,1.67256,0.82606,0.86935,0.94812,0.39164,0.66684,0.40715,1.50307,0.8069,0.86989,0.00059141,0.00059141,0.00059141
284,4316.08,1.68893,0.83783,0.87526,0.94808,0.39226,0.66767,0.41119,1.49567,0.80325,0.86849,0.000586415,0.000586415,0.000586415
285,4331.79,1.6974,0.83378,0.86984,0.95015,0.39168,0.66699,0.40921,1.49963,0.80131,0.86739,0.00058142,0.00058142,0.00058142
286,4347.7,1.70077,0.81997,0.86382,0.94891,0.39174,0.66662,0.4111,1.48947,0.80706,0.86725,0.000576425,0.000576425,0.000576425
287,4362.95,1.69172,0.82935,0.87414,0.95175,0.3919,0.66736,0.40979,1.49563,0.80276,0.86758,0.00057143,0.00057143,0.00057143
288,4378.22,1.68371,0.82326,0.86478,0.95175,0.39268,0.66881,0.41149,1.48753,0.80247,0.86715,0.000566435,0.000566435,0.000566435
289,4393.16,1.6713,0.82342,0.87009,0.94809,0.39104,0.66592,0.4052,1.51027,0.81107,0.87115,0.00056144,0.00056144,0.00056144
290,4408.66,1.69675,0.82909,0.87383,0.95072,0.39213,0.66842,0.41079,1.49098,0.80275,0.87012,0.000556445,0.000556445,0.000556445
291,4423.81,1.68745,0.83036,0.87195,0.95043,0.39243,0.6687,0.41248,1.49693,0.80119,0.86878,0.00055145,0.00055145,0.00055145
292,4439.28,1.69271,0.82284,0.8676,0.95333,0.39295,0.66964,0.41347,1.49061,0.79378,0.86742,0.000546455,0.000546455,0.000546455
293,4454.34,1.68847,0.8304,0.87168,0.95018,0.39179,0.66705,0.41149,1.48792,0.80296,0.86833,0.00054146,0.00054146,0.00054146
294,4469.36,1.65959,0.82509,0.86773,0.94948,0.39123,0.66602,0.40934,1.49485,0.80966,0.86877,0.000536465,0.000536465,0.000536465
295,4484.01,1.65141,0.82061,0.87012,0.94994,0.39178,0.66703,0.40963,1.49375,0.80786,0.86789,0.00053147,0.00053147,0.00053147
296,4499.38,1.65824,0.81965,0.86884,0.9503,0.39229,0.66798,0.41052,1.48913,0.80304,0.86756,0.000526475,0.000526475,0.000526475
297,4514.97,1.67988,0.82042,0.86404,0.95326,0.39272,0.66901,0.415,1.48078,0.79811,0.86757,0.00052148,0.00052148,0.00052148
298,4530.3,1.69002,0.82468,0.86829,0.95007,0.39158,0.66664,0.41243,1.48401,0.80132,0.86789,0.000516485,0.000516485,0.000516485
299,4545.29,1.66281,0.82615,0.86966,0.95016,0.39145,0.66675,0.41075,1.49194,0.80421,0.86933,0.00051149,0.00051149,0.00051149
300,4560.43,1.68357,0.834,0.87144,0.94572,0.391,0.6655,0.4088,1.49446,0.81078,0.86856,0.000506495,0.000506495,0.000506495
301,4575.21,1.64486,0.82047,0.86722,0.94795,0.39107,0.66601,0.41047,1.48675,0.80611,0.86833,0.0005015,0.0005015,0.0005015
302,4591.21,1.67484,0.82758,0.86813,0.95069,0.39196,0.66804,0.41309,1.48127,0.80161,0.86715,0.000496505,0.000496505,0.000496505
303,4606.24,1.67957,0.83317,0.87224,0.94936,0.39222,0.66825,0.41178,1.48758,0.80273,0.86753,0.00049151,0.00049151,0.00049151
304,4622,1.67666,0.82249,0.8676,0.94814,0.39184,0.66731,0.41022,1.49199,0.80249,0.86874,0.000486515,0.000486515,0.000486515
305,4636.71,1.66956,0.82656,0.87175,0.94791,0.39215,0.66705,0.41083,1.48898,0.8026,0.86807,0.00048152,0.00048152,0.00048152
306,4652.6,1.69362,0.82043,0.86248,0.95,0.39212,0.66742,0.41329,1.48514,0.80342,0.86661,0.000476525,0.000476525,0.000476525
307,4667.78,1.6614,0.82515,0.86747,0.95067,0.39247,0.66804,0.41306,1.48683,0.80275,0.86784,0.00047153,0.00047153,0.00047153
308,4683.82,1.67876,0.82088,0.86579,0.95091,0.39257,0.66821,0.40839,1.49754,0.80325,0.86885,0.000466535,0.000466535,0.000466535
309,4699.35,1.6673,0.82325,0.86786,0.94976,0.39218,0.66758,0.40998,1.49103,0.80565,0.86854,0.00046154,0.00046154,0.00046154
310,4714.58,1.65096,0.82473,0.86673,0.94946,0.39218,0.66742,0.4134,1.47621,0.80442,0.86664,0.000456545,0.000456545,0.000456545
311,4730.38,1.7027,0.81719,0.86211,0.94951,0.39184,0.66641,0.4118,1.48434,0.80659,0.86698,0.00045155,0.00045155,0.00045155
312,4744.88,1.64269,0.81134,0.86476,0.95105,0.39255,0.66842,0.41392,1.47808,0.79875,0.86621,0.000446555,0.000446555,0.000446555
313,4759.93,1.6545,0.81999,0.8665,0.95197,0.3928,0.66903,0.4131,1.48179,0.79841,0.86686,0.00044156,0.00044156,0.00044156
314,4774.93,1.63939,0.82305,0.87187,0.94839,0.3919,0.66741,0.41059,1.48989,0.80173,0.86853,0.000436565,0.000436565,0.000436565
315,4790.52,1.65039,0.82531,0.87346,0.94908,0.39173,0.66716,0.41357,1.47896,0.79763,0.86816,0.00043157,0.00043157,0.00043157
316,4805.24,1.63979,0.81834,0.86926,0.94828,0.3917,0.66666,0.41235,1.48471,0.79978,0.86812,0.000426575,0.000426575,0.000426575
317,4820.48,1.67852,0.8269,0.87025,0.9507,0.39264,0.66875,0.41348,1.47898,0.79919,0.86632,0.00042158,0.00042158,0.00042158
318,4835.57,1.67028,0.82395,0.87096,0.94733,0.39168,0.66658,0.40932,1.49481,0.80789,0.86853,0.000416585,0.000416585,0.000416585
319,4851.1,1.66423,0.82249,0.8679,0.94788,0.39223,0.66787,0.41317,1.48139,0.80528,0.86823,0.00041159,0.00041159,0.00041159
320,4866.13,1.65574,0.82074,0.86996,0.95032,0.39261,0.66833,0.41282,1.48267,0.79833,0.86776,0.000406595,0.000406595,0.000406595
321,4881.13,1.65352,0.81503,0.86701,0.9524,0.39347,0.66984,0.41628,1.47922,0.79247,0.86568,0.0004016,0.0004016,0.0004016
322,4895.46,1.64854,0.82468,0.87297,0.95055,0.39203,0.66745,0.41381,1.47782,0.80053,0.86698,0.000396605,0.000396605,0.000396605
323,4909.95,1.63428,0.82057,0.87061,0.95199,0.39252,0.66843,0.41341,1.47546,0.79847,0.86641,0.00039161,0.00039161,0.00039161
324,4925.16,1.66137,0.81892,0.86497,0.9506,0.39242,0.66796,0.41318,1.47592,0.80209,0.86718,0.000386615,0.000386615,0.000386615
325,4940.08,1.62934,0.81158,0.86439,0.95189,0.39288,0.66872,0.41363,1.48355,0.80013,0.86729,0.00038162,0.00038162,0.00038162
326,4955.91,1.65563,0.81776,0.86201,0.9518,0.393,0.66866,0.41439,1.47705,0.80168,0.86663,0.000376625,0.000376625,0.000376625
327,4971.2,1.68015,0.82502,0.87285,0.95056,0.39291,0.66853,0.41474,1.47161,0.79927,0.8661,0.00037163,0.00037163,0.00037163
328,4986.46,1.63561,0.81692,0.86912,0.95016,0.3919,0.66756,0.41203,1.4773,0.80237,0.86737,0.000366635,0.000366635,0.000366635
329,5001.63,1.66579,0.82317,0.86683,0.95122,0.39201,0.66772,0.4118,1.47872,0.80416,0.86691,0.00036164,0.00036164,0.00036164
330,5016.84,1.65123,0.81948,0.86487,0.95149,0.39279,0.66841,0.41441,1.46851,0.80487,0.86557,0.000356645,0.000356645,0.000356645
331,5032.17,1.63358,0.80958,0.86662,0.95274,0.39274,0.66874,0.41451,1.47568,0.79902,0.86621,0.00035165,0.00035165,0.00035165
332,5047.39,1.65583,0.81519,0.8682,0.95369,0.39364,0.66966,0.4147,1.47963,0.79656,0.86665,0.000346655,0.000346655,0.000346655
333,5062.19,1.66013,0.8278,0.87047,0.95402,0.39371,0.67052,0.4152,1.47695,0.79588,0.86569,0.00034166,0.00034166,0.00034166
334,5077.5,1.65716,0.82315,0.86637,0.95277,0.39294,0.66912,0.41583,1.46522,0.80004,0.86535,0.000336665,0.000336665,0.000336665
335,5092.68,1.64674,0.81721,0.86513,0.95102,0.39237,0.66788,0.41178,1.48372,0.80058,0.86751,0.00033167,0.00033167,0.00033167
336,5107.79,1.63311,0.82001,0.87075,0.95201,0.39278,0.66851,0.41396,1.47285,0.79737,0.8661,0.000326675,0.000326675,0.000326675
337,5122.73,1.62582,0.81332,0.86617,0.95514,0.3938,0.67044,0.41719,1.46809,0.79351,0.86466,0.00032168,0.00032168,0.00032168
338,5138.42,1.66801,0.82984,0.87083,0.9536,0.39327,0.66994,0.41393,1.4833,0.7974,0.86621,0.000316685,0.000316685,0.000316685
339,5153.5,1.65017,0.81814,0.86526,0.95361,0.39372,0.67036,0.41669,1.47023,0.79736,0.86449,0.00031169,0.00031169,0.00031169
340,5169.27,1.68682,0.8279,0.8672,0.95225,0.39288,0.66901,0.41578,1.47361,0.79559,0.86481,0.000306695,0.000306695,0.000306695
341,5184.42,1.69167,0.82384,0.86359,0.95312,0.39331,0.66974,0.41673,1.46472,0.79612,0.86386,0.0003017,0.0003017,0.0003017
342,5199.33,1.65473,0.81492,0.86665,0.95146,0.3931,0.66916,0.41572,1.46887,0.79578,0.86523,0.000296705,0.000296705,0.000296705
343,5214.52,1.646,0.82709,0.87207,0.95134,0.39286,0.66889,0.4147,1.4723,0.79845,0.86621,0.00029171,0.00029171,0.00029171
344,5229.22,1.62596,0.81638,0.86876,0.95208,0.39281,0.66888,0.41498,1.47459,0.79699,0.86571,0.000286715,0.000286715,0.000286715
345,5244.93,1.68403,0.81708,0.85694,0.95117,0.39264,0.66883,0.41652,1.46821,0.79773,0.86521,0.00028172,0.00028172,0.00028172
346,5260,1.64355,0.8128,0.85881,0.95026,0.39261,0.6683,0.41671,1.46666,0.8022,0.86525,0.000276725,0.000276725,0.000276725
347,5274.47,1.62176,0.81502,0.86613,0.94989,0.39218,0.66759,0.41208,1.48129,0.79997,0.86691,0.00027173,0.00027173,0.00027173
348,5289.54,1.66173,0.82401,0.87101,0.95129,0.39253,0.66833,0.4141,1.4772,0.79695,0.86655,0.000266735,0.000266735,0.000266735
349,5304.42,1.63066,0.81774,0.86971,0.95215,0.39297,0.66935,0.41625,1.471,0.79785,0.8666,0.00026174,0.00026174,0.00026174
350,5320.19,1.67153,0.81783,0.8659,0.95256,0.39328,0.66947,0.41507,1.47235,0.79768,0.86609,0.000256745,0.000256745,0.000256745
351,5335.21,1.62926,0.81391,0.86939,0.95117,0.39279,0.66885,0.41531,1.46851,0.79699,0.86614,0.00025175,0.00025175,0.00025175
352,5350.21,1.64304,0.81431,0.86603,0.95221,0.3931,0.66918,0.4162,1.46947,0.79369,0.86557,0.000246755,0.000246755,0.000246755
353,5365.31,1.64379,0.8161,0.86672,0.95274,0.39303,0.66933,0.41636,1.46587,0.79511,0.86542,0.00024176,0.00024176,0.00024176
354,5381.16,1.63927,0.80627,0.86158,0.95234,0.39315,0.66957,0.41718,1.4628,0.79514,0.86453,0.000236765,0.000236765,0.000236765
355,5395.67,1.61946,0.81489,0.86767,0.95351,0.39335,0.66981,0.41726,1.46301,0.7949,0.86455,0.00023177,0.00023177,0.00023177
356,5411.23,1.63926,0.80725,0.86383,0.95248,0.39337,0.66964,0.41714,1.46414,0.79265,0.86471,0.000226775,0.000226775,0.000226775
357,5426.23,1.64273,0.82121,0.86998,0.95168,0.39277,0.66875,0.41505,1.46982,0.79618,0.86581,0.00022178,0.00022178,0.00022178
358,5441.28,1.6137,0.80465,0.86427,0.95321,0.39349,0.66983,0.41792,1.463,0.79639,0.86547,0.000216785,0.000216785,0.000216785
359,5456.65,1.63024,0.8151,0.86826,0.9537,0.39322,0.66974,0.41762,1.46403,0.79686,0.86567,0.00021179,0.00021179,0.00021179
360,5472.08,1.65981,0.81859,0.86482,0.95139,0.39255,0.66832,0.4144,1.46965,0.79855,0.86594,0.000206795,0.000206795,0.000206795
361,5487.37,1.6321,0.81474,0.86895,0.94997,0.39199,0.66721,0.41425,1.47143,0.7984,0.86651,0.0002018,0.0002018,0.0002018
362,5501.95,1.62734,0.81975,0.86834,0.95031,0.39223,0.66791,0.41528,1.46981,0.79734,0.86626,0.000196805,0.000196805,0.000196805
363,5517.59,1.64982,0.81632,0.86597,0.95167,0.3924,0.66825,0.41517,1.47399,0.79689,0.86693,0.00019181,0.00019181,0.00019181
364,5532.71,1.64373,0.81214,0.86475,0.95088,0.39281,0.66863,0.41615,1.46756,0.79554,0.8656,0.000186815,0.000186815,0.000186815
365,5548.06,1.63035,0.8112,0.86276,0.9526,0.39329,0.66929,0.41748,1.46096,0.79539,0.86509,0.00018182,0.00018182,0.00018182
366,5562.88,1.63714,0.81246,0.86587,0.95318,0.3934,0.66949,0.41701,1.45924,0.79407,0.86452,0.000176825,0.000176825,0.000176825
367,5577.86,1.61119,0.81486,0.86583,0.95254,0.39365,0.66997,0.4168,1.46266,0.79306,0.86459,0.00017183,0.00017183,0.00017183
368,5593.04,1.63062,0.81763,0.86748,0.95278,0.39331,0.66974,0.4171,1.46511,0.7962,0.86566,0.000166835,0.000166835,0.000166835
369,5608.04,1.64649,0.81851,0.86547,0.95286,0.39344,0.67011,0.41775,1.46429,0.79652,0.86548,0.00016184,0.00016184,0.00016184
370,5622.89,1.64163,0.81748,0.86798,0.95249,0.39344,0.66966,0.41728,1.46573,0.79464,0.86594,0.000156845,0.000156845,0.000156845
