epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,2740.32,1.46537,0.91036,0.97649,0.95246,0.39481,0.67074,0.42973,1.36417,0.90538,0.99221,0.00193407,0.00193407,0.00193407
35,2836.47,1.45771,0.91133,0.98356,0.94735,0.38735,0.65758,0.42553,1.35869,0.89655,0.99144,0.00193207,0.00193207,0.00193207
36,2907.96,1.46748,0.91854,0.98759,0.94722,0.38948,0.66401,0.42836,1.37342,0.91104,0.99447,0.00193007,0.00193007,0.00193007
37,2952.75,1.48509,0.89865,0.98172,0.92039,0.38432,0.64717,0.41981,1.39746,0.92785,1.03067,0.00192807,0.00192807,0.00192807
38,3059.94,1.50996,0.91876,0.98726,0.9017,0.37783,0.62748,0.38311,1.50892,0.9931,1.09033,0.00192607,0.00192607,0.00192607
39,3128.77,1.46742,0.90214,0.98977,0.9485,0.37987,0.6513,0.41363,1.45778,0.97923,1.04321,0.00192408,0.00192408,0.00192408
40,3173.67,1.4768,0.89712,0.98201,0.93199,0.38745,0.65047,0.41969,1.38396,0.90233,1.01545,0.00192208,0.00192208,0.00192208
41,3261.63,1.48458,0.90011,0.97906,0.93775,0.38948,0.65635,0.42145,1.37873,0.91871,1.00254,0.00192008,0.00192008,0.00192008
42,3445,1.47494,0.89194,0.9856,0.95851,0.39564,0.67084,0.42405,1.38261,0.87122,0.99047,0.00191808,0.00191808,0.00191808
43,3503.3,1.46865,0.90734,0.98121,0.95765,0.3962,0.67075,0.42386,1.38408,0.89566,0.99762,0.00191608,0.00191608,0.00191608
44,3585.5,1.489,0.9056,0.98935,0.95082,0.39379,0.66628,0.42781,1.35519,0.89013,0.99496,0.00191409,0.00191409,0.00191409
45,3645.01,1.47026,0.90267,0.98598,0.94585,0.39215,0.66349,0.41502,1.42479,0.91991,0.99916,0.00191209,0.00191209,0.00191209
46,3695.57,1.45565,0.91708,0.98884,0.95171,0.39418,0.6668,0.41878,1.42338,0.88678,0.99918,0.00191009,0.00191009,0.00191009
47,3804.07,1.45345,0.89238,0.98025,0.94844,0.39256,0.66513,0.42256,1.38583,0.90901,0.99329,0.00190809,0.00190809,0.00190809
48,3908.24,1.46757,0.90241,0.98967,0.95947,0.39675,0.67258,0.43226,1.35421,0.89302,0.98423,0.00190609,0.00190609,0.00190609
49,4043.45,1.46955,0.92037,0.99477,0.95156,0.3957,0.6708,0.39451,1.5035,0.9057,1.03113,0.0019041,0.0019041,0.0019041
50,4207.98,1.52307,0.91679,1.00903,0.95143,0.39326,0.66619,0.40271,1.49355,0.92845,1.01581,0.0019021,0.0019021,0.0019021
51,4258.88,1.49899,0.91157,0.99288,0.94541,0.39237,0.66106,0.40813,1.4208,0.92599,0.999,0.0019001,0.0019001,0.0019001
52,4320.04,1.46254,0.91025,0.99258,0.94968,0.39445,0.66827,0.41527,1.41221,0.91056,1.00834,0.0018981,0.0018981,0.0018981
53,4559.13,1.47785,0.89635,0.9791,0.94864,0.38631,0.66011,0.42211,1.41664,0.9073,1.01934,0.0018961,0.0018961,0.0018961
54,4691.48,1.43267,0.91418,0.98172,0.94859,0.38396,0.65666,0.41481,1.42343,0.93352,1.01491,0.00189411,0.00189411,0.00189411
55,4789.29,1.43677,0.89794,0.98053,0.94144,0.39141,0.66254,0.42684,1.37754,0.91736,0.99085,0.00189211,0.00189211,0.00189211
56,4858.21,1.45968,0.89265,0.97799,0.92324,0.38663,0.65685,0.40679,1.46067,0.93765,1.01623,0.00189011,0.00189011,0.00189011
57,4911.62,1.45737,0.91259,0.98097,0.952,0.38185,0.65674,0.41358,1.44523,0.94464,1.01315,0.00188811,0.00188811,0.00188811
58,5063.46,1.43179,0.90193,0.98451,0.94793,0.38763,0.66039,0.42474,1.41395,0.90958,1.00832,0.00188611,0.00188611,0.00188611
59,5126.59,1.4299,0.89055,0.9762,0.95369,0.39073,0.66494,0.43154,1.35296,0.90302,0.99147,0.00188412,0.00188412,0.00188412
60,5179.39,1.41064,0.89546,0.97825,0.95816,0.38247,0.65479,0.42086,1.43413,0.91793,1.00991,0.00188212,0.00188212,0.00188212
61,5246.03,1.42977,0.89851,0.97657,0.94313,0.38598,0.65678,0.42357,1.40984,0.92343,1.01922,0.00188012,0.00188012,0.00188012
62,5407.33,1.43872,0.88699,0.966,0.95469,0.38289,0.65872,0.42951,1.36959,0.91933,1.00903,0.00187812,0.00187812,0.00187812
63,5468.04,1.46937,0.91544,0.98474,0.94842,0.38932,0.66363,0.4288,1.36911,0.89136,0.99027,0.00187612,0.00187612,0.00187612
64,5520.29,1.4731,0.887,0.98054,0.95586,0.38208,0.65442,0.42848,1.38747,0.92304,1.01744,0.00187413,0.00187413,0.00187413
65,5818.15,1.45393,0.92345,0.99881,0.94668,0.38885,0.66171,0.42591,1.38625,0.9069,0.99478,0.00187213,0.00187213,0.00187213
66,5905.12,1.45358,0.89308,0.97182,0.9598,0.39688,0.67229,0.43651,1.33977,0.86873,0.98086,0.00187013,0.00187013,0.00187013
67,5964.92,1.4517,0.89375,0.97338,0.93278,0.3915,0.66561,0.4126,1.45386,0.89398,1.01421,0.00186813,0.00186813,0.00186813
68,6047.24,1.44104,0.89871,0.98474,0.94696,0.39359,0.66767,0.42429,1.38926,0.89619,0.98645,0.00186613,0.00186613,0.00186613
69,6101.65,1.454,0.90176,0.98645,0.93954,0.39433,0.66866,0.42428,1.44208,0.88916,0.99147,0.00186414,0.00186414,0.00186414
70,6193.72,1.51582,0.89674,0.99248,0.95242,0.39459,0.66962,0.43427,1.3471,0.88647,0.97765,0.00186214,0.00186214,0.00186214
71,6297.59,1.48285,0.9012,0.98905,0.93634,0.38061,0.64765,0.41763,1.40444,0.91278,1.01113,0.00186014,0.00186014,0.00186014
72,6441.56,1.43473,0.89328,0.98509,0.93651,0.39306,0.65995,0.42512,1.3692,0.90184,0.98494,0.00185814,0.00185814,0.00185814
73,6504.11,1.42952,0.89449,0.96705,0.94081,0.39414,0.65995,0.43038,1.32511,0.90485,0.97273,0.00185614,0.00185614,0.00185614
74,6553.86,1.42375,0.90446,0.98222,0.94097,0.39403,0.66448,0.43424,1.30449,0.90068,0.96841,0.00185415,0.00185415,0.00185415
75,6594.08,1.42474,0.8981,0.96555,0.94021,0.39462,0.66974,0.43609,1.34723,0.88593,0.99779,0.00185215,0.00185215,0.00185215
76,6696.11,1.42216,0.88591,0.97153,0.95683,0.3967,0.67168,0.44103,1.3202,0.86997,0.97017,0.00185015,0.00185015,0.00185015
77,6754.52,1.41462,0.88632,0.97337,0.94943,0.39387,0.6682,0.43816,1.34855,0.87487,0.98987,0.00184815,0.00184815,0.00184815
78,6805.46,1.41941,0.89736,0.97801,0.94938,0.39487,0.66941,0.42898,1.38499,0.8974,0.98165,0.00184615,0.00184615,0.00184615
79,7022.14,1.42909,0.88474,0.96866,0.9398,0.3919,0.66268,0.41451,1.44653,0.90839,0.98742,0.00184416,0.00184416,0.00184416
80,7200.08,1.42099,0.89598,0.96953,0.95221,0.39485,0.66988,0.43855,1.3302,0.87657,0.97463,0.00184216,0.00184216,0.00184216
81,7238.99,1.4081,0.88919,0.97884,0.92859,0.38974,0.66314,0.4333,1.37532,0.88677,1.00576,0.00184016,0.00184016,0.00184016
82,7287.9,1.41819,0.88199,0.96052,0.93746,0.39346,0.66707,0.44137,1.31298,0.88802,0.96913,0.00183816,0.00183816,0.00183816
83,7334.84,1.44323,0.88738,0.98036,0.93664,0.39312,0.66739,0.43317,1.37567,0.8798,0.98741,0.00183616,0.00183616,0.00183616
84,7383.28,1.40742,0.89827,0.97419,0.94973,0.39467,0.66907,0.43679,1.34633,0.88663,0.97728,0.00183417,0.00183417,0.00183417
85,7428.71,1.41448,0.87828,0.97081,0.94206,0.39046,0.66149,0.4235,1.39842,0.89194,0.98089,0.00183217,0.00183217,0.00183217
86,7465.42,1.40604,0.89677,0.98828,0.94966,0.39457,0.66773,0.41061,1.5269,0.88974,1.00082,0.00183017,0.00183017,0.00183017
87,7535.89,1.42491,0.88424,0.96232,0.93829,0.39381,0.6677,0.43112,1.37969,0.89175,0.98641,0.00182817,0.00182817,0.00182817
88,7637.2,1.43107,0.87931,0.9742,0.93407,0.39204,0.66493,0.40828,1.49928,0.8892,0.99991,0.00182617,0.00182617,0.00182617
89,7724.76,1.42847,0.8916,0.97506,0.93437,0.39217,0.66524,0.42192,1.39179,0.9049,0.98492,0.00182418,0.00182418,0.00182418
90,7837.64,1.42336,0.89465,0.96728,0.92624,0.38875,0.66166,0.42888,1.37679,0.89607,0.98518,0.00182218,0.00182218,0.00182218
91,7993.08,1.43659,0.88353,0.97423,0.95833,0.39673,0.67249,0.43951,1.34621,0.86162,0.97269,0.00182018,0.00182018,0.00182018
92,8059.99,1.43706,0.87714,0.96839,0.94462,0.39265,0.66538,0.43158,1.35228,0.88718,0.97556,0.00181818,0.00181818,0.00181818
93,8126.65,1.41246,0.88859,0.96837,0.94626,0.39351,0.66565,0.42678,1.36431,0.88836,0.97398,0.00181618,0.00181618,0.00181618
94,8290.32,1.42612,0.88857,0.97147,0.95632,0.39617,0.67133,0.43196,1.38722,0.8725,0.98542,0.00181419,0.00181419,0.00181419
95,8339.59,1.43495,0.87814,0.96883,0.94636,0.39282,0.66537,0.43318,1.34407,0.89703,0.97614,0.00181219,0.00181219,0.00181219
96,8422.33,1.4072,0.88101,0.96147,0.94883,0.39314,0.66789,0.43144,1.34791,0.89704,0.97669,0.00181019,0.00181019,0.00181019
97,8485.53,1.40919,0.89094,0.97058,0.93575,0.39274,0.65613,0.41686,1.36915,0.90302,0.98829,0.00180819,0.00180819,0.00180819
98,8546.41,1.41595,0.8849,0.97164,0.93245,0.39136,0.6651,0.43795,1.33289,0.88664,0.97622,0.00180619,0.00180619,0.00180619
99,8636.6,1.42357,0.87746,0.96928,0.92994,0.3903,0.65934,0.42951,1.35538,0.89842,0.977,0.0018042,0.0018042,0.0018042
100,8745.01,1.42032,0.87909,0.96089,0.93814,0.39145,0.66163,0.43425,1.34297,0.90948,0.98093,0.0018022,0.0018022,0.0018022
101,8798.79,1.43043,0.87712,0.96779,0.94843,0.38553,0.65928,0.42928,1.36166,0.9027,0.97784,0.0018002,0.0018002,0.0018002
102,8926.59,1.40866,0.88426,0.9646,0.94597,0.39333,0.66309,0.42892,1.34672,0.90093,0.97801,0.0017982,0.0017982,0.0017982
103,9005.79,1.40677,0.87831,0.96453,0.94967,0.3938,0.66743,0.4332,1.36499,0.8863,0.97683,0.0017962,0.0017962,0.0017962
104,9039.53,1.38682,0.89134,0.96584,0.94402,0.39196,0.66358,0.42847,1.36617,0.89413,0.97309,0.00179421,0.00179421,0.00179421
105,9237.11,1.44333,0.88066,0.97465,0.92737,0.38884,0.65553,0.42073,1.38314,0.91213,0.99469,0.00179221,0.00179221,0.00179221
106,9448.52,1.45147,0.88433,0.97047,0.95276,0.38286,0.65313,0.42569,1.40333,0.90376,1.01084,0.00179021,0.00179021,0.00179021
107,9490.23,1.43224,0.88188,0.9766,0.94156,0.38926,0.65917,0.43156,1.34285,0.88391,0.98665,0.00178821,0.00178821,0.00178821
108,9540.21,1.41658,0.87574,0.96536,0.95571,0.38147,0.65226,0.40754,1.4637,0.9274,1.01289,0.00178621,0.00178621,0.00178621
109,9694.93,1.4129,0.89106,0.96535,0.93296,0.38798,0.65,0.42687,1.33622,0.91644,0.99428,0.00178422,0.00178422,0.00178422
110,9833.53,1.40603,0.87501,0.95827,0.94626,0.38427,0.65593,0.43513,1.35438,0.89633,0.99986,0.00178222,0.00178222,0.00178222
111,9876.47,1.41722,0.88786,0.97407,0.95168,0.39136,0.66508,0.43533,1.33478,0.88387,0.98342,0.00178022,0.00178022,0.00178022
112,9934.69,1.42286,0.88565,0.96401,0.95093,0.39415,0.6668,0.43199,1.3381,0.877,0.97724,0.00177822,0.00177822,0.00177822
113,10081.1,1.38842,0.88718,0.96678,0.95184,0.38264,0.65405,0.41614,1.45439,0.90503,1.02465,0.00177622,0.00177622,0.00177622
114,10311.9,1.39453,0.87946,0.96931,0.96187,0.3973,0.67385,0.43346,1.3599,0.86615,0.98078,0.00177423,0.00177423,0.00177423
115,10365,1.42871,0.88793,0.96684,0.95379,0.39657,0.67163,0.4451,1.30079,0.85714,0.96489,0.00177223,0.00177223,0.00177223
116,10423.5,1.39076,0.8864,0.96955,0.94899,0.38668,0.65986,0.43594,1.34335,0.89105,0.97986,0.00177023,0.00177023,0.00177023
117,10471.1,1.40291,0.86574,0.95048,0.95226,0.39437,0.66788,0.44013,1.32009,0.87477,0.97402,0.00176823,0.00176823,0.00176823
118,10634.6,1.40645,0.89166,0.97053,0.94434,0.39249,0.66255,0.42958,1.35279,0.89708,0.97667,0.00176623,0.00176623,0.00176623
119,10695.6,1.4279,0.88999,0.9762,0.94259,0.39232,0.66335,0.43411,1.34304,0.89228,0.97074,0.00176424,0.00176424,0.00176424
120,10769.7,1.43229,0.8794,0.97147,0.94383,0.39421,0.66299,0.43339,1.33463,0.88058,0.97538,0.00176224,0.00176224,0.00176224
121,10818.1,1.41978,0.8826,0.96143,0.93867,0.3935,0.66032,0.41495,1.41364,0.88786,1.0003,0.00176024,0.00176024,0.00176024
122,10877.5,1.39795,0.87664,0.95998,0.94015,0.39459,0.6692,0.44656,1.29757,0.87056,0.97089,0.00175824,0.00175824,0.00175824
123,10926.2,1.39162,0.8902,0.96536,0.93498,0.39242,0.66609,0.44519,1.28633,0.87892,0.97032,0.00175624,0.00175624,0.00175624
124,10994.4,1.39984,0.88507,0.96944,0.95306,0.39194,0.66594,0.43625,1.33733,0.88566,0.97528,0.00175425,0.00175425,0.00175425
125,11080.7,1.39807,0.87229,0.96137,0.95404,0.39236,0.66591,0.4379,1.32599,0.88554,0.96867,0.00175225,0.00175225,0.00175225
126,11262,1.38032,0.86911,0.95806,0.95386,0.39029,0.66357,0.43536,1.32687,0.87141,0.97186,0.00175025,0.00175025,0.00175025
127,11320.2,1.37359,0.8731,0.96576,0.94929,0.39401,0.66613,0.44033,1.29595,0.87477,0.9695,0.00174825,0.00174825,0.00174825
128,11376.6,1.38585,0.88099,0.96071,0.94584,0.38722,0.65997,0.43461,1.34303,0.88708,0.97382,0.00174625,0.00174625,0.00174625
129,11408.7,1.37343,0.88326,0.97072,0.95401,0.39528,0.66897,0.44049,1.31329,0.86582,0.97511,0.00174426,0.00174426,0.00174426
130,11490.7,1.37929,0.87731,0.96347,0.95319,0.39182,0.66686,0.44138,1.31571,0.87484,0.97325,0.00174226,0.00174226,0.00174226
131,11702.8,1.38648,0.87425,0.96016,0.95605,0.39554,0.67114,0.44721,1.29988,0.86432,0.9657,0.00174026,0.00174026,0.00174026
132,11882.3,1.3956,0.88937,0.96299,0.95132,0.39322,0.66667,0.43468,1.34887,0.88323,0.97398,0.00173826,0.00173826,0.00173826
133,11918.6,1.40142,0.88193,0.96933,0.94731,0.39276,0.66816,0.43397,1.35326,0.87172,0.98499,0.00173626,0.00173626,0.00173626
134,11970.4,1.39736,0.87969,0.96869,0.95576,0.39417,0.67055,0.45098,1.27878,0.86264,0.96573,0.00173427,0.00173427,0.00173427
135,12016.2,1.39798,0.87922,0.96766,0.95243,0.39443,0.67004,0.44781,1.29588,0.85763,0.96828,0.00173227,0.00173227,0.00173227
136,12153.9,1.38903,0.88251,0.97077,0.95024,0.39398,0.66789,0.44131,1.30608,0.87076,0.96847,0.00173027,0.00173027,0.00173027
137,12239.5,1.37193,0.87416,0.95814,0.94331,0.39586,0.67056,0.44786,1.28469,0.87016,0.96482,0.00172827,0.00172827,0.00172827
138,12394.7,1.38141,0.87197,0.9599,0.95346,0.39651,0.67276,0.44833,1.29801,0.85404,0.96581,0.00172627,0.00172627,0.00172627
139,12450,1.39074,0.8646,0.95985,0.95097,0.39261,0.66633,0.4419,1.31366,0.86463,0.96885,0.00172428,0.00172428,0.00172428
140,12524.5,1.3778,0.86593,0.95328,0.94787,0.39381,0.66665,0.44334,1.28859,0.88938,0.96565,0.00172228,0.00172228,0.00172228
141,12590.2,1.385,0.88155,0.96556,0.94256,0.39226,0.66259,0.43101,1.31979,0.90867,0.97022,0.00172028,0.00172028,0.00172028
142,12651.6,1.41234,0.86483,0.95371,0.9443,0.39075,0.66135,0.433,1.31556,0.89278,0.96887,0.00171828,0.00171828,0.00171828
143,12714.5,1.38805,0.87543,0.96142,0.95424,0.38888,0.66374,0.44475,1.29017,0.87267,0.96544,0.00171628,0.00171628,0.00171628
144,12794.1,1.36616,0.88208,0.96447,0.94302,0.39303,0.66374,0.44287,1.28245,0.87907,0.96583,0.00171429,0.00171429,0.00171429
145,12838.2,1.36768,0.87479,0.96318,0.95616,0.38511,0.65658,0.43812,1.34517,0.90028,1.00143,0.00171229,0.00171229,0.00171229
146,13025.5,1.37763,0.87498,0.95156,0.94372,0.38633,0.65532,0.43342,1.3257,0.916,0.98132,0.00171029,0.00171029,0.00171029
147,13060.3,1.36926,0.88005,0.96161,0.95594,0.38489,0.65797,0.43496,1.33725,0.89073,0.97918,0.00170829,0.00170829,0.00170829
148,13099.4,1.37969,0.87261,0.95868,0.95739,0.3907,0.66643,0.43936,1.3196,0.86553,0.98348,0.00170629,0.00170629,0.00170629
149,13153.1,1.38402,0.86679,0.95513,0.95288,0.38854,0.66391,0.43885,1.34515,0.86301,0.98912,0.0017043,0.0017043,0.0017043
150,13317.4,1.39698,0.87316,0.95644,0.95664,0.39666,0.67186,0.45163,1.27097,0.85891,0.95663,0.0017023,0.0017023,0.0017023
151,13383.8,1.39338,0.88495,0.96122,0.94588,0.39083,0.66448,0.43187,1.3662,0.88269,0.99346,0.0017003,0.0017003,0.0017003
152,13451.2,1.40532,0.88917,0.97457,0.94419,0.39063,0.65954,0.42845,1.34407,0.89206,0.98146,0.0016983,0.0016983,0.0016983
153,13490.3,1.39826,0.87901,0.9657,0.94304,0.39016,0.65977,0.42595,1.38785,0.887,0.98397,0.0016963,0.0016963,0.0016963
154,13536.4,1.38383,0.88466,0.96776,0.95406,0.38566,0.65924,0.42236,1.41444,0.88048,1.00441,0.00169431,0.00169431,0.00169431
155,13578.4,1.39733,0.87853,0.96697,0.95406,0.38842,0.66275,0.43226,1.34634,0.87944,0.98193,0.00169231,0.00169231,0.00169231
156,13702.2,1.40704,0.86853,0.95976,0.95088,0.38704,0.65953,0.43755,1.3418,0.88531,0.9911,0.00169031,0.00169031,0.00169031
157,13774.6,1.36206,0.88337,0.9614,0.95802,0.38307,0.65696,0.43445,1.34688,0.89713,0.9841,0.00168831,0.00168831,0.00168831
158,13838.2,1.38006,0.87626,0.95952,0.94143,0.38835,0.6552,0.43098,1.34239,0.87569,0.99123,0.00168631,0.00168631,0.00168631
159,13890.9,1.40386,0.86569,0.956,0.94036,0.39017,0.66475,0.43301,1.36917,0.8683,0.99387,0.00168432,0.00168432,0.00168432
160,13941.7,1.37712,0.88437,0.96345,0.94844,0.39097,0.66557,0.43972,1.3214,0.87563,0.97745,0.00168232,0.00168232,0.00168232
161,14013.1,1.38273,0.87617,0.95447,0.95405,0.38958,0.66411,0.43897,1.31234,0.87303,0.98643,0.00168032,0.00168032,0.00168032
162,14126.8,1.38099,0.87506,0.95314,0.95588,0.38617,0.65969,0.44098,1.31308,0.87101,0.98201,0.00167832,0.00167832,0.00167832
163,14258.3,1.36802,0.87388,0.95901,0.95275,0.39226,0.66315,0.43858,1.30665,0.86739,0.97221,0.00167632,0.00167632,0.00167632
164,14430.7,1.36506,0.86677,0.95074,0.95094,0.39437,0.66623,0.44018,1.31967,0.85896,0.97457,0.00167433,0.00167433,0.00167433
165,14475,1.38289,0.87252,0.9562,0.9159,0.3809,0.63496,0.40833,1.45223,0.93301,1.05228,0.00167233,0.00167233,0.00167233
166,14521.5,1.38197,0.88472,0.9596,0.93246,0.38582,0.64793,0.42672,1.34348,0.8949,0.99788,0.00167033,0.00167033,0.00167033
167,14579.3,1.38913,0.86257,0.94953,0.95398,0.3912,0.66539,0.44448,1.2983,0.86081,0.97034,0.00166833,0.00166833,0.00166833
168,14691,1.36745,0.87987,0.96646,0.95099,0.3921,0.66639,0.44549,1.28063,0.87604,0.96708,0.00166633,0.00166633,0.00166633
169,14737.4,1.36509,0.88239,0.95793,0.95192,0.39196,0.66749,0.44769,1.27773,0.87211,0.96541,0.00166434,0.00166434,0.00166434
170,14804.4,1.3724,0.87785,0.96042,0.95391,0.39609,0.67228,0.44871,1.28085,0.85614,0.96387,0.00166234,0.00166234,0.00166234
171,14869.8,1.38161,0.87434,0.95201,0.9481,0.39743,0.67434,0.44853,1.28492,0.85583,0.96417,0.00166034,0.00166034,0.00166034
172,14924.2,1.38186,0.8757,0.962,0.94851,0.39415,0.667,0.44621,1.28581,0.86196,0.96338,0.00165834,0.00165834,0.00165834
173,14985.6,1.365,0.87468,0.9566,0.94987,0.39407,0.66795,0.44108,1.31283,0.87363,0.96355,0.00165634,0.00165634,0.00165634
174,15056.6,1.37747,0.87487,0.95042,0.93909,0.39054,0.66125,0.4377,1.29855,0.89181,0.96664,0.00165435,0.00165435,0.00165435
175,15111.4,1.39325,0.87048,0.95615,0.94722,0.39182,0.66356,0.43838,1.30911,0.87804,0.96732,0.00165235,0.00165235,0.00165235
176,15167.6,1.38075,0.85955,0.95856,0.95087,0.38889,0.66166,0.43953,1.30964,0.87235,0.96685,0.00165035,0.00165035,0.00165035
177,15239.8,1.36864,0.8799,0.96434,0.94487,0.38738,0.65711,0.43003,1.35003,0.89687,0.97579,0.00164835,0.00164835,0.00164835
178,15320,1.35392,0.88409,0.96319,0.94077,0.39093,0.65963,0.43281,1.32969,0.88011,0.97675,0.00164635,0.00164635,0.00164635
179,15368.8,1.36356,0.87624,0.96577,0.94799,0.39335,0.66427,0.44306,1.28668,0.8716,0.96853,0.00164436,0.00164436,0.00164436
180,15439.2,1.36523,0.86937,0.95263,0.95154,0.39469,0.66829,0.44384,1.29793,0.86604,0.96826,0.00164236,0.00164236,0.00164236
181,15501.4,1.36523,0.8786,0.96312,0.95495,0.39712,0.67307,0.44663,1.29826,0.86147,0.96378,0.00164036,0.00164036,0.00164036
182,15691.4,1.37805,0.8712,0.94869,0.94304,0.39224,0.66473,0.44359,1.29935,0.87035,0.97318,0.00163836,0.00163836,0.00163836
183,15763.6,1.39131,0.86432,0.9576,0.94986,0.39336,0.66722,0.4401,1.32822,0.86982,0.97884,0.00163636,0.00163636,0.00163636
184,15809.8,1.37012,0.87416,0.95093,0.94961,0.38916,0.66075,0.44264,1.29923,0.89074,0.9754,0.00163437,0.00163437,0.00163437
185,16086.4,1.37208,0.87808,0.96371,0.94792,0.38804,0.661,0.43026,1.36983,0.87811,0.98193,0.00163237,0.00163237,0.00163237
186,16285.2,1.37031,0.86291,0.95777,0.9454,0.39338,0.66379,0.43851,1.30527,0.86344,0.97071,0.00163037,0.00163037,0.00163037
187,16346.7,1.35675,0.88146,0.96218,0.92184,0.38636,0.64726,0.42008,1.39291,0.89774,0.98921,0.00162837,0.00162837,0.00162837
188,16404.9,1.37357,0.87121,0.95486,0.94115,0.39188,0.65964,0.43613,1.31494,0.86792,0.97594,0.00162637,0.00162637,0.00162637
189,16451.9,1.35346,0.87525,0.96895,0.95642,0.39625,0.6704,0.43644,1.36523,0.86108,0.97289,0.00162438,0.00162438,0.00162438
190,16513.9,1.3886,0.87731,0.95314,0.95413,0.39432,0.66836,0.44022,1.32031,0.85979,0.9726,0.00162238,0.00162238,0.00162238
191,16547.4,1.37733,0.87511,0.96612,0.94837,0.39318,0.66677,0.43894,1.31489,0.86973,0.96718,0.00162038,0.00162038,0.00162038
192,16746.2,1.37236,0.87695,0.95841,0.9473,0.39156,0.66517,0.44021,1.31579,0.86721,0.97111,0.00161838,0.00161838,0.00161838
193,16809,1.38121,0.87768,0.95792,0.9499,0.39327,0.66717,0.44593,1.28287,0.86612,0.96064,0.00161638,0.00161638,0.00161638
194,16881.6,1.3939,0.87164,0.95442,0.93889,0.39065,0.65667,0.41862,1.39533,0.88931,0.99301,0.00161439,0.00161439,0.00161439
195,16951.2,1.42194,0.88103,0.96279,0.92571,0.38799,0.65062,0.43315,1.33921,0.89008,0.99769,0.00161239,0.00161239,0.00161239
196,16988.6,1.39924,0.88194,0.96916,0.94067,0.38858,0.66018,0.44347,1.30578,0.8896,0.97084,0.00161039,0.00161039,0.00161039
197,17066.5,1.37265,0.8805,0.95595,0.94969,0.39103,0.66365,0.42968,1.36275,0.88351,0.97553,0.00160839,0.00160839,0.00160839
198,17098.9,1.374,0.87413,0.95768,0.95032,0.39311,0.66849,0.44683,1.29187,0.85682,0.96409,0.00160639,0.00160639,0.00160639
199,17139.6,1.36887,0.87565,0.96571,0.95874,0.38741,0.66272,0.44509,1.30261,0.87304,0.97345,0.0016044,0.0016044,0.0016044
200,17213,1.35655,0.86545,0.95384,0.95604,0.39299,0.66631,0.4406,1.29628,0.86902,0.9742,0.0016024,0.0016024,0.0016024
201,17263.6,1.35674,0.86902,0.95385,0.953,0.39006,0.66479,0.43983,1.33375,0.86253,0.9838,0.0016004,0.0016004,0.0016004
202,17468.1,1.3787,0.86195,0.95269,0.95038,0.39327,0.66797,0.44784,1.2877,0.85084,0.97369,0.0015984,0.0015984,0.0015984
203,17533.3,1.38573,0.87057,0.95549,0.9562,0.39353,0.66934,0.44571,1.30028,0.86548,0.97072,0.0015964,0.0015964,0.0015964
204,17701.7,1.36382,0.85549,0.9474,0.95517,0.39156,0.66559,0.44242,1.31146,0.87111,0.97678,0.00159441,0.00159441,0.00159441
205,17745.3,1.35678,0.86394,0.94338,0.9263,0.38556,0.64996,0.43531,1.32442,0.8758,0.9873,0.00159241,0.00159241,0.00159241
206,17785.7,1.33759,0.85577,0.94843,0.94041,0.38715,0.6547,0.43556,1.32211,0.87678,0.9784,0.00159041,0.00159041,0.00159041
207,17852.8,1.34992,0.87615,0.96383,0.94051,0.38983,0.6552,0.43104,1.32702,0.87174,0.98637,0.00158841,0.00158841,0.00158841
208,17976.1,1.38054,0.86621,0.95719,0.94267,0.38518,0.64929,0.42946,1.34988,0.87809,1.01598,0.00158641,0.00158641,0.00158641
209,18061.3,1.35392,0.8673,0.95451,0.94783,0.3911,0.66042,0.43264,1.33162,0.8683,0.98312,0.00158442,0.00158442,0.00158442
210,18113.7,1.34368,0.85997,0.95378,0.94717,0.39282,0.66363,0.44089,1.29077,0.86823,0.97071,0.00158242,0.00158242,0.00158242
211,18166.8,1.34092,0.8575,0.95126,0.95087,0.39419,0.66668,0.44122,1.29476,0.86799,0.96203,0.00158042,0.00158042,0.00158042
212,18248.3,1.39808,0.86289,0.95687,0.93471,0.3892,0.65433,0.43239,1.33673,0.86314,0.99414,0.00157842,0.00157842,0.00157842
213,18301.3,1.35609,0.865,0.96086,0.94049,0.38929,0.65808,0.43993,1.28886,0.86436,0.96901,0.00157642,0.00157642,0.00157642
214,18375.5,1.36939,0.86597,0.95376,0.93499,0.38939,0.65433,0.43658,1.28779,0.88187,0.97412,0.00157443,0.00157443,0.00157443
215,18431.9,1.35631,0.86472,0.95058,0.94405,0.39333,0.663,0.44218,1.28274,0.86589,0.97109,0.00157243,0.00157243,0.00157243
216,18573.6,1.35176,0.86254,0.9539,0.94937,0.39353,0.66648,0.44698,1.2784,0.86232,0.96423,0.00157043,0.00157043,0.00157043
217,18651.5,1.35337,0.8678,0.95889,0.94849,0.39342,0.66519,0.43824,1.31085,0.86407,0.97281,0.00156843,0.00156843,0.00156843
218,18793.4,1.34857,0.85971,0.95446,0.93988,0.38944,0.65831,0.42606,1.38392,0.8786,0.98,0.00156643,0.00156643,0.00156643
