epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
34,476.993,1.93472,0.859,0.91426,0.93227,0.38645,0.65596,0.36764,1.71781,0.82906,0.90162,0.0013466,0.0013466,0.0013466
35,488.397,1.93575,0.84971,0.91178,0.93528,0.38616,0.6548,0.36955,1.69733,0.83208,0.90134,0.0013268,0.0013268,0.0013268
36,500.583,1.91608,0.85447,0.91617,0.93147,0.38562,0.65422,0.36924,1.7038,0.83012,0.90374,0.001307,0.001307,0.001307
37,511.73,1.92626,0.85072,0.91233,0.93152,0.38587,0.65418,0.36405,1.72506,0.84639,0.90236,0.0012872,0.0012872,0.0012872
38,525.295,1.90645,0.85207,0.91152,0.93258,0.3863,0.65534,0.36952,1.70948,0.83478,0.90195,0.0012674,0.0012674,0.0012674
39,542.834,1.9242,0.85405,0.91119,0.94009,0.38876,0.6599,0.3742,1.69105,0.81932,0.90165,0.0012476,0.0012476,0.0012476
40,558.858,1.88492,0.83999,0.90893,0.93253,0.38635,0.65476,0.36628,1.72147,0.82918,0.90405,0.0012278,0.0012278,0.0012278
41,574.702,1.89736,0.84139,0.90417,0.93791,0.38774,0.65829,0.37481,1.67476,0.82216,0.89667,0.001208,0.001208,0.001208
42,594.937,1.90622,0.84861,0.9156,0.92992,0.38521,0.65226,0.36512,1.71775,0.83549,0.90035,0.0011882,0.0011882,0.0011882
43,606.56,1.90548,0.84964,0.90803,0.93469,0.38754,0.65729,0.37429,1.67809,0.83067,0.89843,0.0011684,0.0011684,0.0011684
44,626.086,1.9103,0.84473,0.90233,0.93857,0.38826,0.65855,0.37491,1.66341,0.82657,0.89628,0.0011486,0.0011486,0.0011486
45,637.613,1.88054,0.84365,0.90845,0.92963,0.38538,0.6538,0.36918,1.69862,0.8328,0.90142,0.0011288,0.0011288,0.0011288
46,661.941,1.89963,0.84688,0.90912,0.93889,0.38867,0.65986,0.37347,1.68092,0.82239,0.89761,0.001109,0.001109,0.001109
47,679.061,1.90109,0.84951,0.90999,0.93969,0.38823,0.65902,0.37607,1.67979,0.8185,0.89824,0.0010892,0.0010892,0.0010892
48,701.412,1.89065,0.85036,0.90861,0.93867,0.38838,0.65912,0.37694,1.65257,0.83241,0.89463,0.0010694,0.0010694,0.0010694
49,714.513,1.91367,0.84962,0.90587,0.93592,0.38675,0.65615,0.37224,1.68821,0.83779,0.89724,0.0010496,0.0010496,0.0010496
50,730.795,1.90985,0.83958,0.89914,0.93231,0.38553,0.65417,0.36403,1.72083,0.83709,0.90271,0.0010298,0.0010298,0.0010298
51,743.164,1.87466,0.83993,0.90697,0.93132,0.38621,0.65484,0.36596,1.71657,0.83735,0.90088,0.00101,0.00101,0.00101
52,754.415,1.87763,0.84778,0.9101,0.93608,0.38734,0.65684,0.37419,1.66629,0.8345,0.89639,0.0009902,0.0009902,0.0009902
53,767.236,1.87353,0.84966,0.90537,0.93284,0.38651,0.65561,0.37453,1.67326,0.8289,0.89733,0.0009704,0.0009704,0.0009704
54,779.444,1.86869,0.83933,0.90185,0.93605,0.38796,0.65776,0.37832,1.6557,0.8285,0.89428,0.0009506,0.0009506,0.0009506
55,791.569,1.89306,0.84032,0.90049,0.93344,0.38778,0.65758,0.37099,1.70913,0.82104,0.90267,0.0009308,0.0009308,0.0009308
56,802.709,1.85022,0.83845,0.908,0.94004,0.38818,0.65886,0.37901,1.64881,0.82495,0.89688,0.000911,0.000911,0.000911
57,816.502,1.8717,0.84283,0.90422,0.938,0.38817,0.65832,0.37739,1.65226,0.82346,0.89341,0.0008912,0.0008912,0.0008912
58,832.531,1.85162,0.8387,0.90001,0.93527,0.38758,0.65626,0.37274,1.66782,0.82478,0.89519,0.0008714,0.0008714,0.0008714
59,853.355,1.86399,0.84098,0.90091,0.93588,0.38796,0.6581,0.37943,1.6501,0.82586,0.89291,0.0008516,0.0008516,0.0008516
60,868.711,1.84615,0.83046,0.89451,0.93762,0.38862,0.65927,0.3767,1.66742,0.8195,0.89608,0.0008318,0.0008318,0.0008318
61,880.57,1.88471,0.84101,0.9018,0.93983,0.38834,0.65849,0.38054,1.63312,0.82765,0.89083,0.000812,0.000812,0.000812
62,895.451,1.84872,0.84553,0.90934,0.93765,0.3881,0.65846,0.37863,1.64691,0.82809,0.89274,0.0007922,0.0007922,0.0007922
63,906.804,1.86826,0.8454,0.90408,0.93608,0.38715,0.65688,0.3789,1.65112,0.82559,0.89377,0.0007724,0.0007724,0.0007724
64,921.538,1.86424,0.84035,0.90206,0.93851,0.38794,0.65825,0.38165,1.64112,0.81618,0.89462,0.0007526,0.0007526,0.0007526
65,933.206,1.87434,0.84324,0.9031,0.93684,0.38762,0.65699,0.37714,1.64855,0.82615,0.89388,0.0007328,0.0007328,0.0007328
66,944.532,1.8366,0.84008,0.90496,0.94134,0.38991,0.66227,0.38309,1.63514,0.8242,0.8913,0.000713,0.000713,0.000713
67,958.89,1.88878,0.84174,0.90165,0.94067,0.38941,0.66068,0.37895,1.68484,0.8174,0.89768,0.0006932,0.0006932,0.0006932
68,970.857,1.85527,0.8465,0.90919,0.94085,0.38864,0.65926,0.38332,1.64139,0.82069,0.89287,0.0006734,0.0006734,0.0006734
69,983.275,1.82617,0.82873,0.90126,0.93912,0.38812,0.65846,0.37359,1.67596,0.83122,0.89413,0.0006536,0.0006536,0.0006536
70,995.582,1.8707,0.84252,0.90225,0.93978,0.38892,0.65964,0.38068,1.6457,0.82589,0.89149,0.0006338,0.0006338,0.0006338
71,1010.66,1.85632,0.83003,0.89057,0.94171,0.38969,0.66093,0.38428,1.63462,0.81695,0.8905,0.000614,0.000614,0.000614
72,1021.76,1.81265,0.8301,0.89999,0.94176,0.38933,0.66089,0.38214,1.628,0.818,0.89052,0.0005942,0.0005942,0.0005942
73,1033.69,1.83597,0.83369,0.89977,0.93752,0.38826,0.6588,0.38118,1.65328,0.82151,0.89277,0.0005744,0.0005744,0.0005744
74,1049.13,1.81742,0.83259,0.89757,0.94141,0.38915,0.66047,0.38258,1.63962,0.81687,0.89194,0.0005546,0.0005546,0.0005546
75,1061.29,1.84235,0.83868,0.90319,0.94112,0.38918,0.65999,0.38316,1.64231,0.81273,0.89224,0.0005348,0.0005348,0.0005348
76,1075.63,1.87546,0.83924,0.89994,0.94101,0.38881,0.65971,0.38491,1.62845,0.82154,0.89121,0.000515,0.000515,0.000515
77,1087.01,1.81637,0.83102,0.89605,0.94091,0.38973,0.6613,0.38671,1.6203,0.81715,0.88891,0.0004952,0.0004952,0.0004952
78,1100.73,1.80714,0.83617,0.90134,0.94303,0.38997,0.6618,0.38496,1.62391,0.81545,0.88846,0.0004754,0.0004754,0.0004754
79,1112.41,1.82508,0.82655,0.89158,0.93992,0.38892,0.65984,0.38591,1.62651,0.81823,0.8896,0.0004556,0.0004556,0.0004556
80,1125.17,1.79633,0.8273,0.8969,0.94059,0.38974,0.66079,0.3865,1.61476,0.81673,0.88851,0.0004358,0.0004358,0.0004358
81,1136.48,1.82529,0.83485,0.89947,0.94015,0.38934,0.66063,0.38603,1.62379,0.81484,0.88881,0.000416,0.000416,0.000416
82,1147.78,1.80108,0.82577,0.89172,0.94245,0.38966,0.66116,0.38776,1.61444,0.80908,0.88761,0.0003962,0.0003962,0.0003962
83,1159.25,1.80778,0.8202,0.89496,0.94355,0.38969,0.6614,0.38601,1.61972,0.81489,0.88804,0.0003764,0.0003764,0.0003764
84,1170.97,1.8232,0.82887,0.90022,0.942,0.38932,0.66075,0.38834,1.61653,0.81581,0.88818,0.0003566,0.0003566,0.0003566
